route_id,origin_city,destination_city,origin_country,destination_country,origin_port,destination_port,distance_km,average_transit_days,route_risk,traffic_index
594dc8d6-f393-4f9d-a6e7-bf7105b7c37c,Kolkata,Felixstowe,India,United Kingdom,Mundra Port,Port of Felixstowe,10258.31,13,Low,34
07831918-2917-41a6-b642-0ccac86d9870,Osaka,Rotterdam,Japan,Netherlands,Port of Yokohama,Port of Rotterdam,7612.68,17,Medium,64
40af0777-4947-4886-9412-18a79bab43c9,Hamburg,Dubai,Germany,UAE,Bremerhaven,Khalifa Port,2310.74,4,Medium,47
e9432ec3-3bbf-41aa-b475-1744cd555538,Busan,Incheon,South Korea,South Korea,Port of Busan,Incheon Port,515.77,5,Medium,58
645943cc-2b9e-4fd2-a531-b3a1748d660e,Singapore,Guangzhou,Singapore,China,Port of Singapore,Ningbo-Zhoushan,1988.35,4,Low,36
74d1d403-4672-40fa-aada-df1e5a615940,Sharjah,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,10074.69,20,Critical,89
434743b5-9196-4ce1-b930-bf7f5dc87bff,Los Angeles,Singapore,United States,Singapore,Port of LA,Port of Singapore,2334.42,3,Medium,64
7f42c487-fee0-444c-8d3e-502cd08cebf7,Dubai,Chennai,UAE,India,Jebel Ali,Mundra Port,8682.58,11,Critical,97
9df80f48-a827-4efe-95e4-011c22f055c6,Seoul,Busan,South Korea,South Korea,Port of Busan,Port of Busan,1832.3,6,Low,34
c02bf7ed-72cd-4f0c-bf67-7ba080db67bf,Los Angeles,Shenzhen,United States,China,Port Houston,Shenzhen Port,8998.12,14,High,69
adeafa46-05fe-4dd6-8737-2fd0e0b3ee31,Shenzhen,Chennai,China,India,Shanghai Port,Kolkata Port,835.52,2,Low,28
797e5325-f13c-4dc2-b385-82c0976f9eed,Osaka,Singapore,Japan,Singapore,Port of Osaka,Port of Singapore,1586.42,3,Low,36
eb598f91-b404-4036-a58c-47d095a5a819,Delhi,Abu Dhabi,India,UAE,Mundra Port,Jebel Ali,8700.36,20,Low,22
3b14da5f-1a14-498a-9238-644678ecc76d,Singapore,Guangzhou,Singapore,China,Port of Singapore,Shenzhen Port,9727.97,16,High,86
66e690fd-9bd4-4ac7-baad-411c1259c7b7,Bremen,London,Germany,United Kingdom,Bremerhaven,London Gateway,3608.37,7,High,70
c2053a26-5430-4fb3-8c69-7942f3998dea,Felixstowe,Frankfurt,United Kingdom,Germany,London Gateway,Bremerhaven,5937.49,11,Medium,52
de018ec9-4362-44cc-9156-ed9c70d2f679,Chicago,Amsterdam,United States,Netherlands,Port Houston,Port of Rotterdam,2151.97,7,Low,15
912607ac-0b50-466f-8ca1-58765f6d996a,Chicago,Chennai,United States,India,Port of LA,Chennai Port,8723.47,20,Low,41
056bcc2f-cf36-460c-b65c-190105eb198b,Felixstowe,Chicago,United Kingdom,United States,London Gateway,Port of LA,11665.94,28,High,75
60383852-0e8c-48dc-b465-7c7632b0e2db,Ahmedabad,Tokyo,India,Japan,Kolkata Port,Port of Yokohama,12393.79,23,Medium,51
92283cb1-796c-4687-912e-7c5e9ef25aa6,Osaka,Singapore,Japan,Singapore,Port of Yokohama,Port of Singapore,909.81,6,Medium,56
b1768ee7-53b5-47dd-86dd-e25c57cebf6f,Mumbai,Incheon,India,South Korea,Chennai Port,Port of Busan,6225.32,11,Medium,40
0a162c81-7cc4-4bec-a560-6f33a8e53ebe,Kolkata,Hamburg,India,Germany,Kolkata Port,Port of Hamburg,3639.94,12,Medium,61
ef12afcf-079a-4527-86cf-aff4cca731c6,Shenzhen,Chicago,China,United States,Shenzhen Port,Port Houston,1197.2,3,High,80
8f243547-b90f-4d1c-b086-6f0c3ff47c63,Shanghai,Manchester,China,United Kingdom,Shanghai Port,London Gateway,12326.06,18,Low,23
ebfaae1e-9785-4e6a-8d9d-ca997bbced07,Rotterdam,Kolkata,Netherlands,India,Port of Rotterdam,Kolkata Port,8144.39,12,High,64
7714efd5-9414-4afe-83e1-f677273df04a,Bremen,New York,Germany,United States,Bremerhaven,Port Newark,2623.14,8,Medium,41
9199190d-f31c-4ebd-bd0c-bd4c9ff08d56,Dubai,Tokyo,UAE,Japan,Khalifa Port,Port of Osaka,1079.33,3,Medium,41
d4bd1153-78c7-43c7-afa8-3872616753a1,Busan,Seoul,South Korea,South Korea,Incheon Port,Port of Busan,1487.92,6,Medium,42
a00318a1-83e3-4b16-b06a-5f66c0e24cb0,Singapore,Dubai,Singapore,UAE,Port of Singapore,Khalifa Port,7600.69,10,Medium,60
9d988a23-35c8-4f57-a418-ca767b77d520,New York,Hamburg,United States,Germany,Port Houston,Bremerhaven,8918.96,13,Medium,36
1a7f524d-a91f-40b4-80a2-95beb8fd2339,Busan,Ningbo,South Korea,China,Port of Busan,Shanghai Port,4461.3,12,Low,17
7e807c66-88b5-4709-9da5-abc8dcfffcb4,Mumbai,Los Angeles,India,United States,Kolkata Port,Port Newark,6157.86,17,Low,45
81edaea4-ca26-4115-a724-db966df9a57f,Chennai,Busan,India,South Korea,Chennai Port,Port of Busan,11952.96,25,Low,22
6f3223f1-36b0-4849-a212-1b9212d0ea71,Singapore,Ahmedabad,Singapore,India,Port of Singapore,Nhava Sheva,8272.99,13,Low,32
8d6a814c-8e01-44e8-86b9-e882a4e15e44,Kolkata,Shenzhen,India,China,Kolkata Port,Shenzhen Port,872.0,2,High,72
20a31283-cbde-41a9-befc-801bf2bb01b6,Singapore,New York,Singapore,United States,Port of Singapore,Port Newark,10241.48,16,Low,24
6b47f543-ded7-4c31-bdb0-0f0fc181ba17,Sharjah,Los Angeles,UAE,United States,Khalifa Port,Port of LA,4846.27,13,Low,42
d8a4e161-4ebe-404a-bfc3-dbb624174e9c,Rotterdam,Osaka,Netherlands,Japan,Port of Rotterdam,Port of Yokohama,2252.01,6,Low,38
2a9769b7-9898-452e-a026-1bd19e4b8013,Busan,Seoul,South Korea,South Korea,Incheon Port,Incheon Port,1459.73,4,Medium,50
9a8b0265-253b-443a-be2b-5dd19e321a0c,Incheon,Bengaluru,South Korea,India,Port of Busan,Nhava Sheva,3749.85,9,Medium,44
0b7f552f-7294-4c09-9f05-08abbc3f6087,Bengaluru,New York,India,United States,Kolkata Port,Port Newark,586.09,3,Medium,59
4fe77f83-0711-47fd-b5bb-67adb320812b,New York,Abu Dhabi,United States,UAE,Port of LA,Khalifa Port,2458.97,5,Low,30
f95ee1bf-f1c9-4abd-b072-d5fe29504d80,Shanghai,Ahmedabad,China,India,Shenzhen Port,Kolkata Port,6935.31,10,Low,40
92b75711-f7c7-4aad-b787-4a53c7d95437,Tokyo,Hamburg,Japan,Germany,Port of Yokohama,Bremerhaven,7444.89,17,Low,15
2fbf7f9e-2a00-49c9-8f27-11529a663066,Singapore,Incheon,Singapore,South Korea,Port of Singapore,Incheon Port,12059.73,19,Low,20
088559ea-c13c-47df-815e-f210aa5f79fb,Amsterdam,Osaka,Netherlands,Japan,Port of Rotterdam,Port of Yokohama,3662.78,11,Low,44
601d0202-1696-4186-ab1f-6e5ecb6c93c0,New York,Guangzhou,United States,China,Port of LA,Shenzhen Port,5390.31,10,High,74
ae546093-f301-4ec3-8ee3-be85400f6a48,Kolkata,Hyderabad,India,India,Mundra Port,Nhava Sheva,696.58,3,Low,15
0a4e75f8-0667-4078-a200-2a94d11a2364,Sharjah,Kolkata,UAE,India,Khalifa Port,Nhava Sheva,4307.06,11,Low,26
aa633f85-3014-4c42-bbfd-8d96b745c0b8,Hamburg,London,Germany,United Kingdom,Port of Hamburg,Port of Felixstowe,3641.94,9,Low,34
e251c161-d3ac-4a3a-9e02-37634466b317,Osaka,Shanghai,Japan,China,Port of Yokohama,Shenzhen Port,3996.36,8,Medium,51
c64634d9-e4ec-45f2-ae79-9f28d7e1c751,New York,Busan,United States,South Korea,Port of LA,Incheon Port,4570.51,6,Low,41
27fdd162-c7fd-43ce-bea7-ab22a47eb652,Bremen,Delhi,Germany,India,Port of Hamburg,Chennai Port,7677.23,20,Low,39
fe197042-841e-41fd-b728-574fa76ad7c6,Osaka,Chicago,Japan,United States,Port of Osaka,Port Newark,12211.29,19,High,65
407f6e0a-0f8c-4013-bfaf-db907923593e,Sharjah,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,1011.42,3,Low,31
395da5db-58c9-445e-b2a9-d67e273325df,Abu Dhabi,Dubai,UAE,UAE,Jebel Ali,Khalifa Port,1200.12,4,High,71
bdbc3749-1109-46e7-9e04-a0dc74c81270,Osaka,Dubai,Japan,UAE,Port of Osaka,Khalifa Port,7046.14,13,Critical,86
e44b52e4-38eb-4ee1-a0ab-aa141395358d,Osaka,Frankfurt,Japan,Germany,Port of Yokohama,Port of Hamburg,6069.48,12,Low,44
9be3fba4-80c0-4902-8603-e35b6ea1fd5f,London,Tokyo,United Kingdom,Japan,London Gateway,Port of Yokohama,6533.58,16,Medium,39
63f5c966-00d8-4087-9568-dcd2ccbd14aa,Felixstowe,New York,United Kingdom,United States,Port of Felixstowe,Port of LA,7963.74,13,Low,24
db77701b-0012-47fd-a976-302e7d0dc823,Singapore,Osaka,Singapore,Japan,Port of Singapore,Port of Osaka,5460.49,9,Low,18
479016ac-f322-4890-9b7f-4514c66cdecd,Frankfurt,Tokyo,Germany,Japan,Port of Hamburg,Port of Osaka,10426.1,21,Low,34
ca4fc348-1cfc-4867-8c00-f62ff4ce7cad,London,Osaka,United Kingdom,Japan,London Gateway,Port of Yokohama,7456.98,10,Low,36
56b07185-447d-4938-8a18-39b32ddef9cd,Frankfurt,Ningbo,Germany,China,Port of Hamburg,Shenzhen Port,7033.5,14,Low,33
9b749723-394a-47c5-b184-ecbf292301b4,Busan,Singapore,South Korea,Singapore,Incheon Port,Port of Singapore,7564.96,13,Low,26
b59ac38b-ce09-4f5c-b3c8-23614b47b2a5,Amsterdam,Manchester,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,7737.74,18,Low,15
97119c32-0cd6-4dd9-be30-89ae1c72cd5f,Rotterdam,Los Angeles,Netherlands,United States,Port of Rotterdam,Port of LA,2157.0,4,Medium,41
4d1caed6-562d-41c0-9e11-c9e2ace895b3,Shanghai,Chennai,China,India,Shanghai Port,Chennai Port,7303.75,12,Low,38
1c051bd5-c546-450b-89ef-22d8af2bc485,Bengaluru,Felixstowe,India,United Kingdom,Mundra Port,Port of Felixstowe,11052.36,13,Low,30
b6a583f2-a774-44e1-8d35-672edffc215f,Yokohama,Rotterdam,Japan,Netherlands,Port of Osaka,Port of Rotterdam,11822.0,19,High,64
2081eea8-93c2-4433-aa8a-84393841fd28,Frankfurt,Hamburg,Germany,Germany,Bremerhaven,Bremerhaven,173.42,1,Medium,45
8ef4d827-0888-4cfd-a0e6-97f5a9bd5105,Ahmedabad,Shanghai,India,China,Chennai Port,Shanghai Port,12019.5,19,Low,37
5bbe03c3-2ff5-43c9-9849-547d3a38af83,Singapore,Rotterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,12447.15,22,Medium,66
c2b666a7-4411-475b-b368-7f4d4e1ba72a,Abu Dhabi,Busan,UAE,South Korea,Khalifa Port,Port of Busan,7486.22,13,Low,34
6a7d0ea6-fdc3-4cf1-999a-c5a459268ee3,Bengaluru,Rotterdam,India,Netherlands,Chennai Port,Port of Rotterdam,7497.83,11,Medium,67
15977798-bca5-4034-be78-e3b8b94a726a,Mumbai,Incheon,India,South Korea,Chennai Port,Port of Busan,10911.24,26,High,86
f16d651f-959f-469a-9af0-783d3f396ac9,Rotterdam,Mumbai,Netherlands,India,Port of Rotterdam,Nhava Sheva,4755.58,15,Medium,63
d74d91f7-508e-4d92-a864-fbadd743b4aa,Abu Dhabi,Guangzhou,UAE,China,Khalifa Port,Shenzhen Port,11282.89,15,Medium,37
d4eac616-c8d5-4685-9841-0c9080bf7878,Felixstowe,Incheon,United Kingdom,South Korea,Port of Felixstowe,Port of Busan,7955.18,10,High,83
49a1263f-390f-4d75-8809-0e82d3a2518b,Osaka,Incheon,Japan,South Korea,Port of Yokohama,Incheon Port,5214.81,12,High,69
af05b2e9-6881-4e8a-82bf-be3d3c27fbf6,Busan,Incheon,South Korea,South Korea,Incheon Port,Port of Busan,1632.16,3,Medium,68
fc093d95-c24e-4d46-a28b-134eb17ee269,Hamburg,Incheon,Germany,South Korea,Bremerhaven,Port of Busan,687.46,6,Low,32
3f8e75b7-5834-483f-9739-401ec0f62f39,Guangzhou,Mumbai,China,India,Shenzhen Port,Nhava Sheva,8556.9,18,Medium,48
b7306135-caa9-4914-9976-a044407ffc13,Hamburg,Abu Dhabi,Germany,UAE,Port of Hamburg,Khalifa Port,2289.26,7,Low,20
096da341-ca0a-479e-a8f4-5b5ce61878f7,Ningbo,Amsterdam,China,Netherlands,Ningbo-Zhoushan,Port of Rotterdam,6950.05,9,Low,35
8c124808-a97b-4ea5-ba2c-bf0a8effe044,Hyderabad,Singapore,India,Singapore,Chennai Port,Port of Singapore,3079.79,8,High,73
af021bdf-5e3b-444f-867a-7714cc881e50,Singapore,Amsterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,9115.71,16,Low,24
83af86cb-3761-46d9-9ca8-a2f636410618,Ahmedabad,London,India,United Kingdom,Mundra Port,Port of Felixstowe,3071.67,5,Low,18
bf4c8d31-670c-4d2d-b658-115d5d017ab8,Kolkata,Chennai,India,India,Chennai Port,Chennai Port,2257.04,3,Low,36
3f3e30d4-a90a-4e9a-98a7-a89ada8eba3e,Kolkata,Chennai,India,India,Nhava Sheva,Chennai Port,659.87,6,Medium,52
f8a8cd1e-0e93-4dee-8dd1-5fd78267856d,Busan,Singapore,South Korea,Singapore,Port of Busan,Port of Singapore,5290.2,12,Medium,41
a56cdc94-703b-4b50-bf11-71c58d93b1ab,Chicago,Amsterdam,United States,Netherlands,Port of LA,Port of Rotterdam,6672.57,19,Low,16
043e4c57-f7ce-411a-ab5c-8e08067b01a2,Abu Dhabi,Houston,UAE,United States,Khalifa Port,Port Houston,9469.09,11,Low,18
f3d32129-01c6-47e3-aff6-1b38fd2c2f64,Mumbai,Chicago,India,United States,Chennai Port,Port Houston,7691.08,16,Low,28
864287be-9d3d-45ce-ab57-bb01f5029674,Incheon,Felixstowe,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,7988.23,14,Low,30
7d19fedf-e007-4b42-b73f-cdbcb911dcba,Guangzhou,Seoul,China,South Korea,Shanghai Port,Port of Busan,1779.66,7,High,74
3697692b-2c30-43b3-b03f-1a29074effd1,Bengaluru,Manchester,India,United Kingdom,Nhava Sheva,London Gateway,1954.12,6,Medium,60
e0a29f68-6e95-480b-a28c-7d6920f1c529,Felixstowe,Abu Dhabi,United Kingdom,UAE,London Gateway,Khalifa Port,10054.13,17,Low,45
73f5c9fd-74be-4793-80b0-16b2537ca578,Bremen,Singapore,Germany,Singapore,Port of Hamburg,Port of Singapore,3376.61,6,Low,21
ccd46fd5-c988-4f3b-8042-9337e4e57063,Delhi,Chicago,India,United States,Nhava Sheva,Port Houston,10865.73,16,Medium,58
6d62ebbe-c5ce-42e2-85e0-bf5797bb1d09,Singapore,Chennai,Singapore,India,Port of Singapore,Chennai Port,636.39,5,Low,40
d0bdda8e-c9c9-4f6b-854f-760fc7e051e5,Hyderabad,Dubai,India,UAE,Mundra Port,Jebel Ali,2341.32,7,Medium,57
ce99d6c9-23a0-4063-beb9-169e370ebf7e,Singapore,Incheon,Singapore,South Korea,Port of Singapore,Incheon Port,5436.85,11,High,81
920c2852-9be0-4a5e-8472-79318ffc7ed3,Yokohama,Kolkata,Japan,India,Port of Osaka,Kolkata Port,3190.0,10,Low,37
b45cebec-a65f-4a1c-b38f-4bd17a07a372,Chennai,Abu Dhabi,India,UAE,Kolkata Port,Khalifa Port,1861.64,4,Medium,50
a3b19d16-c3ec-46b1-956e-c33f013a2093,Shanghai,Osaka,China,Japan,Ningbo-Zhoushan,Port of Osaka,4734.83,10,Low,33
ce6ba3fb-7e2c-4bc7-8d3a-9eeded72195d,Tokyo,Osaka,Japan,Japan,Port of Osaka,Port of Yokohama,667.56,3,High,62
e84fc69d-1263-4a5d-9ec5-98eaee3dc174,Felixstowe,Yokohama,United Kingdom,Japan,Port of Felixstowe,Port of Yokohama,7819.23,12,Low,30
5be0a188-8600-4383-8519-12d555a3ddd5,Tokyo,Ahmedabad,Japan,India,Port of Osaka,Chennai Port,3568.85,10,Critical,98
ba5ab620-70bb-41b6-93f0-419cac4ff289,Singapore,New York,Singapore,United States,Port of Singapore,Port Newark,6728.51,14,Low,39
0957cdde-8e49-412a-96ad-d9b2c6be498c,Amsterdam,Shenzhen,Netherlands,China,Port of Rotterdam,Shenzhen Port,8575.68,20,Medium,60
e2b89da7-94d6-4217-97f4-5f7e8c518f45,Seoul,Dubai,South Korea,UAE,Port of Busan,Khalifa Port,4933.18,10,High,79
54d28bc1-0615-409d-bc62-dff28b97b837,Busan,Incheon,South Korea,South Korea,Port of Busan,Port of Busan,430.09,4,High,75
3ec0a4d4-854a-4a8f-802c-864657059853,Amsterdam,Hamburg,Netherlands,Germany,Port of Rotterdam,Port of Hamburg,2507.03,7,Low,29
727184f5-c5c5-4c4c-b3e2-6d7041055dc1,Singapore,Bengaluru,Singapore,India,Port of Singapore,Mundra Port,8127.46,20,Medium,57
8b6b81f6-a690-43f4-8753-1ccd8f5743ee,Amsterdam,Shenzhen,Netherlands,China,Port of Rotterdam,Shenzhen Port,4260.99,9,Medium,65
974747cd-deb7-4479-8d3b-6ddb396c6fa2,Singapore,New York,Singapore,United States,Port of Singapore,Port Houston,6320.4,14,Medium,68
fde2dc6f-0baa-44f0-b04f-56e728fe35ef,Yokohama,Seoul,Japan,South Korea,Port of Yokohama,Incheon Port,11608.27,19,Low,38
817b5e6f-8295-4234-807b-87461936e899,Shenzhen,Felixstowe,China,United Kingdom,Shanghai Port,Port of Felixstowe,10809.3,17,Low,28
65fd91ed-8c33-47ff-bbd4-2b68b9c1945e,Chennai,Busan,India,South Korea,Mundra Port,Incheon Port,4085.54,8,Low,29
db7efeac-34e4-43f8-9afb-d517b1814134,Chicago,Seoul,United States,South Korea,Port Houston,Incheon Port,11427.49,18,Low,23
cdf23ad7-5f12-4c87-abce-07aa6ee778bf,Hamburg,Rotterdam,Germany,Netherlands,Port of Hamburg,Port of Rotterdam,1321.76,5,Medium,40
c950f351-8f62-4d0a-88bf-f70e1f9113af,Singapore,Hamburg,Singapore,Germany,Port of Singapore,Port of Hamburg,11460.52,16,Medium,43
50a11ca3-83f3-41e6-88bf-9e56f5ea5ea8,Bremen,Ningbo,Germany,China,Port of Hamburg,Shenzhen Port,7241.73,16,Low,28
f9b5b860-3316-4331-86ea-ce0d09652d68,Yokohama,Houston,Japan,United States,Port of Osaka,Port Houston,10507.41,17,Low,32
75c0bdfb-db3b-41fa-bc38-f478b7138e13,Houston,Delhi,United States,India,Port Houston,Chennai Port,4765.61,9,High,87
873e2b3a-12ac-47b9-a5ad-50698d95d4aa,Tokyo,Ningbo,Japan,China,Port of Osaka,Shanghai Port,10605.25,26,Low,43
9e35f286-bd95-4720-9711-e897b5c6f92e,Bengaluru,Sharjah,India,UAE,Chennai Port,Khalifa Port,7313.15,17,Low,42
94d39c17-a78d-4220-a81d-081651e60771,Singapore,Frankfurt,Singapore,Germany,Port of Singapore,Bremerhaven,5966.97,10,Medium,66
edd174f0-ce69-4b22-8323-a0d5663c153b,Sharjah,Abu Dhabi,UAE,UAE,Jebel Ali,Khalifa Port,759.57,4,Low,20
719f8e91-bb2f-4ee3-a14f-17375937f0c7,Singapore,Incheon,Singapore,South Korea,Port of Singapore,Incheon Port,9587.09,15,High,69
8c47ab2b-6f8c-47f2-aa53-7462c3df2e3c,Seoul,Felixstowe,South Korea,United Kingdom,Port of Busan,Port of Felixstowe,10578.17,15,Low,20
469600a5-ab1b-4023-a5a2-44a640459a8a,Frankfurt,Amsterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,6003.21,9,Low,45
969845d1-9f77-495f-b3e4-ae3c3c9198f7,Singapore,Chennai,Singapore,India,Port of Singapore,Chennai Port,12326.62,20,Medium,46
401e16d4-f2dc-4b97-a4a2-87464078ff8e,Felixstowe,Mumbai,United Kingdom,India,London Gateway,Mundra Port,1164.0,2,Medium,58
a2c513ad-63b4-45be-9594-8dc0d3ce3272,Bengaluru,Singapore,India,Singapore,Kolkata Port,Port of Singapore,6710.06,10,Medium,62
e263f8fa-6218-4f42-ab32-b077748471eb,Tokyo,New York,Japan,United States,Port of Yokohama,Port Houston,11904.23,27,Medium,50
e99d7bea-4861-4c93-b78b-7b3fa2dc7d99,Yokohama,Singapore,Japan,Singapore,Port of Osaka,Port of Singapore,8854.82,14,Low,19
b3e52fbd-1a37-4c41-b613-160145801871,Busan,Sharjah,South Korea,UAE,Incheon Port,Khalifa Port,11249.35,16,Medium,51
1aaa479f-2f23-47a3-b618-4726922017e9,Ahmedabad,Seoul,India,South Korea,Nhava Sheva,Port of Busan,6823.51,11,Low,19
5c06d403-364b-4f95-bda6-1b028c522abd,Sharjah,Los Angeles,UAE,United States,Khalifa Port,Port Newark,584.03,1,High,68
a5bdfac3-8c3b-40f7-8387-3bb44df02998,Ahmedabad,Los Angeles,India,United States,Kolkata Port,Port Houston,5449.01,13,Medium,35
c6f1ddf4-ea69-4184-b995-863876937865,Dubai,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,7057.79,14,Low,32
0f30ca6e-6b73-4cde-bf44-c020b8607548,New York,Yokohama,United States,Japan,Port Houston,Port of Yokohama,2662.91,10,Low,29
ebf753bd-ecf0-4504-b434-d409f2b42480,Shenzhen,Seoul,China,South Korea,Ningbo-Zhoushan,Port of Busan,10458.42,23,Medium,57
0f5bf131-0f27-4037-af42-a367922b332b,Hamburg,Guangzhou,Germany,China,Port of Hamburg,Ningbo-Zhoushan,7082.04,12,Low,41
4ea5fa7b-4960-4c13-bfd1-bf5a52130339,Singapore,Hamburg,Singapore,Germany,Port of Singapore,Port of Hamburg,8728.46,16,Medium,36
470274c0-be60-4d75-8a8f-1adea022b9a4,Tokyo,Singapore,Japan,Singapore,Port of Osaka,Port of Singapore,11799.27,18,Low,38
6ae30527-a6f1-4e4d-950c-71d23be3b30d,Los Angeles,London,United States,United Kingdom,Port Newark,Port of Felixstowe,4131.52,8,Low,16
6f1a7899-fd14-4caa-8486-ce9ca033573f,Manchester,Rotterdam,United Kingdom,Netherlands,Port of Felixstowe,Port of Rotterdam,3834.86,9,Medium,36
bcadbd83-1231-4f35-ad99-a5ab4badfa1c,Felixstowe,Tokyo,United Kingdom,Japan,Port of Felixstowe,Port of Yokohama,11147.3,19,Low,17
dac46f70-670e-4c53-acb7-04ee37698760,Manchester,Guangzhou,United Kingdom,China,Port of Felixstowe,Ningbo-Zhoushan,5946.79,10,Medium,52
a210a63b-a46f-4186-a7f2-7badf9f836c0,Shanghai,Houston,China,United States,Shenzhen Port,Port Newark,6893.56,16,Medium,39
c91c5d20-034a-4d94-8631-7fed3e69d3f4,Los Angeles,Chicago,United States,United States,Port Newark,Port Newark,1760.33,7,Low,23
66f4ce98-ec79-47ae-809b-01435f7dea7c,Abu Dhabi,Shanghai,UAE,China,Jebel Ali,Shanghai Port,8581.36,17,Medium,57
8f99597b-7ed8-4011-97ec-13837702f1d4,Singapore,London,Singapore,United Kingdom,Port of Singapore,Port of Felixstowe,5804.86,15,Medium,41
050b9231-8bfa-4150-8e61-47621d3cc48a,Guangzhou,Delhi,China,India,Ningbo-Zhoushan,Chennai Port,4160.61,7,Medium,49
21fb82c9-7de0-4745-98c1-05772b78b3f9,Tokyo,Ahmedabad,Japan,India,Port of Osaka,Nhava Sheva,6578.51,14,Medium,64
616dada7-bc2d-4c81-8fdc-9a7b31fd8c55,New York,Dubai,United States,UAE,Port Newark,Jebel Ali,7841.14,18,Low,43
3d9064e0-a7af-40ea-80f8-b8232962d890,Seoul,Busan,South Korea,South Korea,Incheon Port,Incheon Port,1239.59,7,Low,25
8f1f839c-cd2b-4978-8cf3-1473de5ebdde,Bengaluru,Yokohama,India,Japan,Nhava Sheva,Port of Yokohama,3880.82,7,Medium,50
0053d7ec-53bd-4b37-9863-34ddb3d848e4,Chicago,Hamburg,United States,Germany,Port Newark,Port of Hamburg,975.37,5,Low,41
28ee3219-baa2-4d6e-9f34-5ad76636dc0d,Chicago,Dubai,United States,UAE,Port of LA,Khalifa Port,11250.88,15,Low,22
82b1a92e-501a-46f2-b735-8b530d06b94e,Bremen,Rotterdam,Germany,Netherlands,Bremerhaven,Port of Rotterdam,6347.1,9,Medium,56
b6155b06-e0a1-4a54-9c40-6918a8269fac,Hyderabad,Ahmedabad,India,India,Kolkata Port,Chennai Port,1679.53,7,Low,34
8cce2fad-fc0c-4ccc-b829-bcc5a9e05529,Hamburg,Tokyo,Germany,Japan,Bremerhaven,Port of Osaka,12232.34,18,Low,39
2b6d07e3-d7e2-40bc-836c-839d94814b46,Sharjah,Ningbo,UAE,China,Khalifa Port,Shenzhen Port,12017.71,17,Low,36
3720408a-34aa-46c4-a356-269f8c43deb5,Singapore,Mumbai,Singapore,India,Port of Singapore,Kolkata Port,12047.9,20,Low,17
5dcf685a-678e-4f5c-a4fd-dcb27e5fd0d4,Singapore,Los Angeles,Singapore,United States,Port of Singapore,Port Houston,1459.44,5,Medium,46
9d175356-a40c-47ab-a258-bbca728c9808,Manchester,Guangzhou,United Kingdom,China,Port of Felixstowe,Shenzhen Port,4352.91,8,Low,38
a647b8ff-51e9-428d-96a3-77d6bbf68281,Abu Dhabi,London,UAE,United Kingdom,Jebel Ali,London Gateway,7399.84,13,Medium,68
cbb0756e-ddca-4448-98fc-a9106a63a2bb,Houston,Rotterdam,United States,Netherlands,Port Houston,Port of Rotterdam,1656.58,5,High,72
048d2de3-c6ca-4617-b413-0d3bdefa0672,Ahmedabad,Chennai,India,India,Kolkata Port,Nhava Sheva,2309.54,7,Low,34
2c222627-e4f9-4042-ae0c-ee44393e55e9,New York,Shenzhen,United States,China,Port of LA,Shanghai Port,3837.66,6,Medium,66
1c10f03b-b0ea-420a-b0ca-05acbd06eac1,Manchester,Rotterdam,United Kingdom,Netherlands,Port of Felixstowe,Port of Rotterdam,3266.35,7,Low,29
3d3b150a-ce11-4e8f-b8c0-eba9b7e54f1e,Manchester,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,1359.66,4,Medium,67
70fefa75-0897-40b8-b2f5-0a96c407da95,Bremen,Frankfurt,Germany,Germany,Bremerhaven,Bremerhaven,1013.41,4,Medium,59
f8a8f1cd-aea3-4b2d-b822-ee46229c3308,Singapore,Chicago,Singapore,United States,Port of Singapore,Port Newark,11536.36,21,Low,19
1bbe1c8f-8083-40ca-8e33-ab6b4cad0dfe,Amsterdam,Felixstowe,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,10071.0,18,Low,38
df733ded-1656-4f4f-8959-d86d64082082,Hamburg,Frankfurt,Germany,Germany,Port of Hamburg,Port of Hamburg,940.14,4,Medium,68
ffb8e8e8-f20c-41a5-9338-da90b74da0b6,New York,Chennai,United States,India,Port of LA,Nhava Sheva,5544.42,7,High,84
d509c057-a0b8-4cef-89e7-085f2744cba9,Incheon,Bremen,South Korea,Germany,Port of Busan,Bremerhaven,871.48,5,Low,31
ac55b67e-92f7-45b4-a93e-70afb9f6ed66,Osaka,Manchester,Japan,United Kingdom,Port of Osaka,Port of Felixstowe,6069.54,12,Critical,84
f7e6dba7-1fa0-4979-a68e-d7095068ad9c,Osaka,Chennai,Japan,India,Port of Yokohama,Nhava Sheva,918.59,5,Low,37
68426c15-d56f-41ae-87f2-afa91499b54c,Shanghai,Dubai,China,UAE,Shanghai Port,Khalifa Port,7319.2,14,Low,25
